detalles
https://scholar.google.com/citations?hl=es&user=8XKXZJUAAAAJ
https://scholar.google.com/citations?hl=es&user=OKfYDv0AAAAJ
https://scholar.google.com/citations?hl=es&user=RfGKP34AAAAJ
https://scholar.google.com/citations?hl=es&user=aShVsHsAAAAJ
https://scholar.google.com/citations?hl=es&user=Js0nhfIAAAAJ
https://scholar.google.com/citations?hl=es&user=ZxW_BhoAAAAJ
https://scholar.google.com/citations?hl=es&user=S2EpBmkAAAAJ
https://scholar.google.com/citations?hl=es&user=w742qQgAAAAJ
https://scholar.google.com/citations?hl=es&user=3aaunA0AAAAJ
https://scholar.google.com/citations?hl=es&user=724ME-oAAAAJ
https://scholar.google.com/citations?hl=es&user=lSbD6y8AAAAJ
https://scholar.google.com/citations?hl=es&user=0ibegmYAAAAJ
https://scholar.google.com/citations?hl=es&user=zmkA7uwAAAAJ
https://scholar.google.com/citations?hl=es&user=xd4Wp9wAAAAJ
https://scholar.google.com/citations?hl=es&user=VQchlPYAAAAJ
https://scholar.google.com/citations?hl=es&user=3ZKkR_gAAAAJ
https://scholar.google.com/citations?hl=es&user=3ut4Mn0AAAAJ
https://scholar.google.com/citations?hl=es&user=jGAelSwAAAAJ
https://scholar.google.com/citations?hl=es&user=Z8zHERAAAAAJ
https://scholar.google.com/citations?hl=es&user=6wMud9YAAAAJ
https://scholar.google.com/citations?hl=es&user=QASCP9kAAAAJ
https://scholar.google.com/citations?hl=es&user=Qlo5BzAAAAAJ
https://scholar.google.com/citations?hl=es&user=RG9y4EQAAAAJ
https://scholar.google.com/citations?hl=es&user=7H4k-70AAAAJ
https://scholar.google.com/citations?hl=es&user=V2IQltIAAAAJ
https://scholar.google.com/citations?hl=es&user=Q6u9Jr8AAAAJ
https://scholar.google.com/citations?hl=es&user=KbhBu5IAAAAJ
https://scholar.google.com/citations?hl=es&user=jBBm2o0AAAAJ
https://scholar.google.com/citations?hl=es&user=seFxmwsAAAAJ
https://scholar.google.com/citations?hl=es&user=SAU_hdkAAAAJ
https://scholar.google.com/citations?hl=es&user=TzPYdWsAAAAJ
https://scholar.google.com/citations?hl=es&user=jVs_cZAAAAAJ
https://scholar.google.com/citations?hl=es&user=_GtUFsUAAAAJ
https://scholar.google.com/citations?hl=es&user=mZKDqM8AAAAJ
https://scholar.google.com/citations?hl=es&user=vtAzpf4AAAAJ
https://scholar.google.com/citations?hl=es&user=Qt720VgAAAAJ
https://scholar.google.com/citations?hl=es&user=FQoz_SIAAAAJ
https://scholar.google.com/citations?hl=es&user=8H0vpvIAAAAJ
https://scholar.google.com/citations?hl=es&user=0rCZXakAAAAJ
https://scholar.google.com/citations?hl=es&user=jkovdhYAAAAJ
https://scholar.google.com/citations?hl=es&user=8kN25_QAAAAJ
https://scholar.google.com/citations?hl=es&user=Bys2da0AAAAJ
https://scholar.google.com/citations?hl=es&user=6rm3S60AAAAJ
https://scholar.google.com/citations?hl=es&user=c6KQyWDQuJ4C
https://scholar.google.com/citations?hl=es&user=u8aaETQAAAAJ
https://scholar.google.com/citations?hl=es&user=tKZTb6kAAAAJ
https://scholar.google.com/citations?hl=es&user=5MjpjFIAAAAJ
https://scholar.google.com/citations?hl=es&user=tJ2-GdgAAAAJ
https://scholar.google.com/citations?hl=es&user=hJpGLI4AAAAJ
https://scholar.google.com/citations?hl=es&user=OJgAafoAAAAJ
https://scholar.google.com/citations?hl=es&user=Mm1CJHEAAAAJ
https://scholar.google.com/citations?hl=es&user=c5dg4R8AAAAJ
https://scholar.google.com/citations?hl=es&user=8nUNv-QAAAAJ
https://scholar.google.com/citations?hl=es&user=_B0nizsAAAAJ
https://scholar.google.com/citations?hl=es&user=6Uy9Bt8AAAAJ
https://scholar.google.com/citations?hl=es&user=xSlVrwEAAAAJ
https://scholar.google.com/citations?hl=es&user=JRMCEqIAAAAJ
https://scholar.google.com/citations?hl=es&user=-Z8b4PQAAAAJ
https://scholar.google.com/citations?hl=es&user=66uZn_wAAAAJ
https://scholar.google.com/citations?hl=es&user=IOHeQ9EAAAAJ
https://scholar.google.com/citations?hl=es&user=gBKpvbEAAAAJ
https://scholar.google.com/citations?hl=es&user=SXlLUvkAAAAJ
https://scholar.google.com/citations?hl=es&user=WYz_08AAAAAJ
https://scholar.google.com/citations?hl=es&user=KKTR6XsAAAAJ
https://scholar.google.com/citations?hl=es&user=lSCYs20AAAAJ
https://scholar.google.com/citations?hl=es&user=GVx_nSAAAAAJ
https://scholar.google.com/citations?hl=es&user=Q8gupOsAAAAJ
https://scholar.google.com/citations?hl=es&user=xzD91mEAAAAJ
https://scholar.google.com/citations?hl=es&user=7MnmVNMAAAAJ
https://scholar.google.com/citations?hl=es&user=oL7PWxkAAAAJ
https://scholar.google.com/citations?hl=es&user=Soqg7kIAAAAJ
https://scholar.google.com/citations?hl=es&user=gHr5WkYAAAAJ
https://scholar.google.com/citations?hl=es&user=oesPCToAAAAJ
https://scholar.google.com/citations?hl=es&user=w-0YGM4AAAAJ
https://scholar.google.com/citations?hl=es&user=rGjdpBMAAAAJ
https://scholar.google.com/citations?hl=es&user=DYlZQ4cAAAAJ
https://scholar.google.com/citations?hl=es&user=5tMzkdYAAAAJ
https://scholar.google.com/citations?hl=es&user=Ja_jV8sAAAAJ
https://scholar.google.com/citations?hl=es&user=F8FeULMAAAAJ
https://scholar.google.com/citations?hl=es&user=-7Mu6T4AAAAJ
https://scholar.google.com/citations?hl=es&user=DFRheTkAAAAJ
https://scholar.google.com/citations?hl=es&user=SihJl3UAAAAJ
https://scholar.google.com/citations?hl=es&user=3gs_8dQAAAAJ
https://scholar.google.com/citations?hl=es&user=sysQUHsAAAAJ
https://scholar.google.com/citations?hl=es&user=bpFKSw8AAAAJ
https://scholar.google.com/citations?hl=es&user=7GxmDM4AAAAJ
https://scholar.google.com/citations?hl=es&user=UHM12b0AAAAJ
https://scholar.google.com/citations?hl=es&user=FD40SMIAAAAJ
https://scholar.google.com/citations?hl=es&user=zHBuWngAAAAJ
https://scholar.google.com/citations?hl=es&user=gazPkREAAAAJ
https://scholar.google.com/citations?hl=es&user=gU6u5fEAAAAJ
https://scholar.google.com/citations?hl=es&user=1pEtteIAAAAJ
https://scholar.google.com/citations?hl=es&user=B7J_S_sAAAAJ
https://scholar.google.com/citations?hl=es&user=UWS2YecAAAAJ
https://scholar.google.com/citations?hl=es&user=e7nVdFQAAAAJ
https://scholar.google.com/citations?hl=es&user=U_rkAw0AAAAJ
https://scholar.google.com/citations?hl=es&user=ePDfbqIAAAAJ
https://scholar.google.com/citations?hl=es&user=8w-NnvMAAAAJ
https://scholar.google.com/citations?hl=es&user=9P14_lYAAAAJ
https://scholar.google.com/citations?hl=es&user=wG3Spr8AAAAJ
https://scholar.google.com/citations?hl=es&user=-xw1DFQAAAAJ
https://scholar.google.com/citations?hl=es&user=zK7Tk5gAAAAJ
https://scholar.google.com/citations?hl=es&user=HCN1ZeEAAAAJ
https://scholar.google.com/citations?hl=es&user=yCePkkQAAAAJ
https://scholar.google.com/citations?hl=es&user=Q1pUdbkAAAAJ
https://scholar.google.com/citations?hl=es&user=xv6OTQYAAAAJ
https://scholar.google.com/citations?hl=es&user=LAmF-ZYAAAAJ
https://scholar.google.com/citations?hl=es&user=NFNyaIAAAAAJ
https://scholar.google.com/citations?hl=es&user=QsVD1VwAAAAJ
https://scholar.google.com/citations?hl=es&user=bb4EWb0AAAAJ
https://scholar.google.com/citations?hl=es&user=Xx0b8R0AAAAJ
https://scholar.google.com/citations?hl=es&user=Tv0U3ocAAAAJ
https://scholar.google.com/citations?hl=es&user=MrFi22oAAAAJ
https://scholar.google.com/citations?hl=es&user=dHfzR4IAAAAJ
https://scholar.google.com/citations?hl=es&user=iyabw8EAAAAJ
https://scholar.google.com/citations?hl=es&user=wye0yxsAAAAJ
https://scholar.google.com/citations?hl=es&user=G8gvf14AAAAJ
https://scholar.google.com/citations?hl=es&user=ZwAk9WMAAAAJ
https://scholar.google.com/citations?hl=es&user=6ajqDZIAAAAJ
https://scholar.google.com/citations?hl=es&user=fXywRK4AAAAJ
https://scholar.google.com/citations?hl=es&user=CDjgEGIAAAAJ
https://scholar.google.com/citations?hl=es&user=CIxiHJMAAAAJ
https://scholar.google.com/citations?hl=es&user=kRDR_A4AAAAJ
