organization,scholar_id,affiliation,id_institucion,email_domain,citedby,interests
18273373707046377092,WZyzNk0AAAAJ,Universidad Arturo Prat,unap,@unap.cl,3039,Productos naturales
18273373707046377092,RRT4zO4AAAAJ,"Facultad de Recursos Naturales Renovables, Universidad Arturo Prat",unap,@unap.cl,2169,"Plant Cell Biology, Arabidopsis, Intracellular trafficking, Abiotic stress"
18273373707046377092,v3jx2KQAAAAJ,Universidad Arturo Prat,unap,@unap.cl,1791,"Plant Science, Plant physiology, Abiotic stresses"
18273373707046377092,2KDirZQAAAAJ,Profesor Titular de la Universidad Arturo Prat,unap,@unap.cl,1520,Química Orgánica
18273373707046377092,XTFQ6zoAAAAJ,"Universidad Arturo Prat, Instituto de Ciencias Exactas y Naturales, Facultad de Ciencias",unap,@unap.cl,1153,Gravitation and Field theory
18273373707046377092,sjoUeIcAAAAJ,"Academic, Universidad Arturo Prat, Chile",unap,@unap.cl,975,"Green Nanomaterials, Nanomaterials, Nanotoxicology, Genetic Toxicology."
18273373707046377092,dpu22_gAAAAJ,Universidad Arturo Prat,unap,@unap.cl,918,"Plant physiology, plant nutrition, stress, salinity, photosynthesys"
18273373707046377092,qRDjOuYAAAAJ,Universidad Arturo Prat,unap,@unap.cl,874,"Evaluación de poblaciones, biología reproductiva"
18273373707046377092,_GwANtMAAAAJ,Universidad Arturo Prat,unap,@unap.cl,877,"pentecostalismo, protestantismo, neopentecostalismo, sociología de las religiones, religion"
18273373707046377092,nOs3k1sAAAAJ,Universidad Arturo Prat,unap,@unap.cl,860,"Ecotoxicología, contaminantes emergentes, biomarcadores, biensayos"
18273373707046377092,yruj4GgAAAAJ,Universidad Arturo Prat,unap,@unap.cl,780,"Molecular Physical Chemistry, Computational Chemistry, Electronic Structure, Atomic Clusters"
18273373707046377092,9p4uHH8AAAAJ,"Profesor de Oceanografía, Universidad Arturo Prat",unap,@unap.cl,731,"Circulación, Masas de Agua, ENSO, Cambio Climático, Medio Ambiente"
18273373707046377092,dxCUOR0AAAAJ,Universidad Arturo Prat,unap,@unap.cl,627,"Biología Pesquera, Ecología de peces, Condrictios, Edad y Crecimiento"
18273373707046377092,-KABYVwAAAAJ,"Doctora en Quimica, Universidad Arturo Prat",unap,@unap.cl,545,"suelos, medioambiente, educacion, quimica analitica, contaminacion"
18273373707046377092,v3CerZ0AAAAJ,"Universidad Arturo Prat, Chile",unap,@unap.cl,436,"Phytochemistry, Ethnopharmacology, Phytomedicine"
18273373707046377092,JHiQ9l4AAAAJ,"Associate Professor, Instituto de Ciencias Exactas y Naturales ICEN, Universidad Arturo Prat",unap,@unap.cl,423,General Relativity
18273373707046377092,pszot3gAAAAJ,Académico Universidad Arturo Prat,unap,@unap.cl,420,biología
