organization,scholar_id,affiliation,id_institucion,email_domain,citedby,interests
17255630398072300451,IP0KMQwAAAAJ,Universidad Católica del Norte (Chile),ucn,@ucn.cl,9632,Astrophysics
17255630398072300451,FgrbovAAAAAJ,"Escuela de Psicología, Universidad Católica del Norte",ucn,@ucn.cl,7895,"Psicología de la Salud, Psicología, Calidad de Vida, Bienestar, Inmigración"
17255630398072300451,jI8ORYEAAAAJ,Programa de Doctorado Biologia y Ecologia Aplicada - Universidad Católica del Norte,ucn,@ucn.cl,7391,"Ecologia, Conservación, Evaluacion de Impacto Ambiental"
17255630398072300451,5kJLBzoAAAAJ,"Doctor en Geología, Universidad Católica del Norte",ucn,@ucn.cl,5850,Geología
17255630398072300451,Q_FuTD8AAAAJ,"Prof. Titular Departamento de Biología Marina, Universidad Católica del Norte",ucn,@ucn.cl,5644,"ecología marina, manejo, conservación, algas pardas"
17255630398072300451,ULIXRvMAAAAJ,"Associate Professor, School of Engineering, Universidad Catolica del Norte",ucn,@ucn.cl,5635,"MCDM, Strategic Planning, Fuzzy set theory, Supply Chain Management, Sustainability"
17255630398072300451,eV_Wqh4AAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,4978,Galactic Archaeology
17255630398072300451,L_JJ6V4AAAAJ,"Professor, Universidad Catolica del Norte",ucn,@ucn.cl,3688,"deep sea ecology, invertebrate taxonomy, chemosynthetic fauna"
17255630398072300451,ySXqTIIAAAAJ,"Académico, Farmacognosia, Fitoterapia y Fitofarmacologia, Universidad Católica del Norte",ucn,@ucn.cl,3414,"pharmacology, pharmacognosy, toxicology, phytotherapy, natural products"
17255630398072300451,3ZG-fAoAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,3357,"Seismotectoinics, structural geology, paleoseismology"
17255630398072300451,UxwSaNwAAAAJ,"Universidad Católica del Norte, Centre for Ecology and Sustainable Management of Oceanic Islands",ucn,@ucn.cl,3268,Seabird ecology and conservation
17255630398072300451,S6EqbJUAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,3243,"ecologia marina, pesquería artesanal"
17255630398072300451,GpOMN6UAAAAJ,Academic at Universidad Católica del Norte,ucn,@ucn.cl,3059,"Dynamical systems, Differential Equations, Cosmology, Mathematical physics"
17255630398072300451,ta-P6DkAAAAJ,"Profesor Asociado, Universidad Católica del Norte",ucn,@ucn.cl,2815,Conservación marina ecología de comunidades submareales
17255630398072300451,7B-fmIoAAAAJ,"Full Professor, Universidad Católica del Norte (Chile)",ucn,@ucn.cl,2856,"Information Systems, Management, Psychology, Technology Adoption"
17255630398072300451,_2mJVnEAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,2726,"Geomicrobiology of arid zones, Biomining"
17255630398072300451,hPZ8Y6gAAAAJ,"Profesor Titular, Departamento de Biología Marina, UCN, Chile.",ucn,@ucn.cl,2309,"evolutionary genetics, molecular ecology, marine biogeography"
17255630398072300451,cY-A0aMAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,2280,"Marine botany, ecophysiology, reproduction"
17255630398072300451,WfHkpIkAAAAJ,"Universidad Católica del Norte, Chile",ucn,@ucn.cl,2215,"Research Assessment, Scientific Collaboration, Strategic Management"
17255630398072300451,JW0Xp60AAAAJ,"Professor of Biological Oceanography, Universidad Catolica del Norte, Chile",ucn,@ucn.cl,2128,"Biological Oceanography, Ichthyology, Marine Resources Assessment"
17255630398072300451,ttDg5ycAAAAJ,"Profesor Asociado, Universidad Católica del Norte, Chile",ucn,@ucn.cl,2016,"earth-science, geology, geomorphology"
17255630398072300451,8qY2AFAAAAAJ,"Aquaculture Department - Universidad Catolica del Norte, Chile",ucn,@ucn.cl,1950,Physiology and Genetics applied to Aquaculture
17255630398072300451,eYImzwsAAAAJ,"Profesora Asociada, Universidad Católica del Norte",ucn,@ucn.cl,1980,social psychology |coping| intergroup relations | political psychology | positive psychology
17255630398072300451,u22qo2oAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,1841,"dark matter, astroparticle physics"
17255630398072300451,JIZ7FH8AAAAJ,Académica Escuela de Psicología Universidad Católica del Norte,ucn,@ucn.cl,1683,"Apego adulto, relaciones de pareja, perdón en relaciones cercanas, ajuste al divorcio y la separación"
17255630398072300451,-jaNEe0AAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,1626,señalización purinérgica
17255630398072300451,rHf-mZMAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,1622,
17255630398072300451,mWGnD98AAAAJ,"Universidad Catolica del Norte, Professor and Researcher",ucn,@ucn.cl,1544,"Supply Chain Network Design, Insular Vehicle Routing, Operations Research, Integer Programming, Inventory Location Problems"
17255630398072300451,ElUSXp4AAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,1322,
17255630398072300451,WuEIl3EAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,1244,
17255630398072300451,zhfLxpoAAAAJ,"Universidad Católica del Norte, Department of Biomedical Sciences",ucn,@ucn.cl,1176,"Neurotoxicology, neuropharmacology"
17255630398072300451,af7CvKsAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,1099,"Oceanografía Física, Dinámica de sistemas de borde oriental"
17255630398072300451,e1mlaFwAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,1069,Economic Geography
17255630398072300451,m53Whe4AAAAJ,ESMOI-UCN,ucn,@ucn.cl,1036,"Oceanografía Física, Dinámica Costera"
17255630398072300451,fxp9vSgAAAAJ,Universidad Catolica del Norte,ucn,@ucn.cl,1000,Economia
17255630398072300451,knpEjDsAAAAJ,"Departamento de Acuicultura, Universidad Católica del Norte, Coquimbo, Chile",ucn,@ucn.cl,933,"Harmful Algal Blooms, Marine Toxins, Toxic Phytoplankton, Aquaculture"
17255630398072300451,7rMU8bMAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,930,"Marine biogeochemistry, trace metals, radioisotopes, paleoceanography"
17255630398072300451,tVlSqnsAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,904,Geología Económica
17255630398072300451,Vaj82wwAAAAJ,"Department of Metallurgical and Mining Engineering, Universidad Católica del Norte, Antofagasta",ucn,@ucn.cl,872,Rock Mechanics
17255630398072300451,qTKwWCsAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,842,"Antropología, Atacama, Fronteras, Movilidad"
17255630398072300451,yS-toqAAAAAJ,"Académico, Departamento Biologia Marina, Universidad Católica del Norte",ucn,@ucn.cl,820,"small scale fishery, fishery management, social ecological system, governance, resilience"
17255630398072300451,XQz6QIMAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,850,"emprendimiento, educación superior"
17255630398072300451,0XRcXOIAAAAJ,universidad católica del norte,ucn,@ucn.cl,759,
17255630398072300451,YvrB-OIAAAAJ,"Académica de ECIEM, Universidad Católica del Norte",ucn,@ucn.cl,755,
17255630398072300451,nYGcBXQAAAAJ,Universidad Catolica del Norte (Chile),ucn,@ucn.cl,722,"Innovation and Technology Management, Natural and Technological Clusters, Regional Development"
17255630398072300451,h3VqA3gAAAAJ,"Departamento de Ciencias Biomédicas, Facultad de Medicina, Universidad Católica del Norte",ucn,@ucn.cl,683,
17255630398072300451,0vzugqAAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,684,"Entrepreneurship, Venture Capital, Angel Investing, SME Funding"
17255630398072300451,09djTlgAAAAJ,"Departamento de Ciencias Geológicas, Universidad Católica del Norte",ucn,@ucn.cl,589,"Geochemistry, Geology, Environment, Pollution"
17255630398072300451,Bm0ihOYAAAAJ,"Dpto. Ingeniería Metalúrgica y Minas, Universidad Católica del Norte, Chile",ucn,@ucn.cl,604,"Minería, modelización"
17255630398072300451,S0FltvkAAAAJ,"Departamento Economía, Universidad Católica del Norte",ucn,@ucn.cl,573,"Power Asymmetries, Extractive Industries, Informal Urban Settlements, Diverse Economies, Regional & Territorial Development"
17255630398072300451,n1Ina8oAAAAJ,Universidad Católica del Norte (UCN),ucn,@ucn.cl,575,"magneto-chiral dynamics, curvilinear magnonics, spintronics, topological insulators."
17255630398072300451,aQIdT6YAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,548,"Microbial ecology, Applied Microbiology, Extreme microbiology, Biotecnology"
17255630398072300451,YHB3AoUAAAAJ,"Universidad Católica del Norte, Chile",ucn,@ucn.cl,544,Information Systems
17255630398072300451,27OpLvQAAAAJ,Assistant Professor of Universidad Catolica del Norte,ucn,@ucn.cl,535,"MADM methods, Optimization, mathematical modelling, DEA, SCM"
17255630398072300451,Uj1f65EAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,526,"regional economy, migration, inequality"
17255630398072300451,QFmLGXgAAAAJ,"Académica Escuela de Psicología, Universidad Católica del Norte",ucn,@ucn.cl,524,
17255630398072300451,4qSGMREAAAAJ,Professor Universidad Católica del Norte,ucn,@ucn.cl,495,"Information systems, e-government, datamining"
17255630398072300451,ZdizWdYAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,483,Seismology
17255630398072300451,sA0D4tUAAAAJ,"Académico, Profesor Asociado, Universidad Católica del Norte",ucn,@ucn.cl,479,"Física matemática, Mecánica, Física Multidiciplinaria"
17255630398072300451,ctjva9kAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,481,"Visual Analytics, Computational Narratives, Natural Language Processing, Data Science"
17255630398072300451,sPA0_GkAAAAJ,Universidad Católica del Norte - DISC,ucn,@ucn.cl,463,Computer vision
17255630398072300451,HAtkt8EAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,440,"Fetal programming, glutamatergic transmission, drug addiction, reactive oxigenen species"
17255630398072300451,Lw0EYoAAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,433,Discapacidad e inclusión social
17255630398072300451,7xtQ5vUAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,436,"Metodología, Análisis de datos, Psicometría, diseños de investigación"
17255630398072300451,tsG9uh0AAAAJ,"Universidad Catolica del Norte, Chile",ucn,@ucn.cl,422,
17255630398072300451,7THm2aEAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,417,"Invertebrate biology, Early life history, Larval biology, Marine biology"
17255630398072300451,YETb1hIAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,420,"Social psychology, Political Ideology, Intergroup relations, Perceived discrimination, System justification"
17255630398072300451,DM0n_44AAAAJ,Universidad Católica del Norte; Universidad Politécnica de Sinaloa,ucn,@ucn.cl,402,"Cybersecurity, Digital Transformation, Electronic Services"
17255630398072300451,rdjjkroAAAAJ,"profesor Universidad Católica del Norte, Chile",ucn,@ucn.cl,406,"gender, discurso"
17255630398072300451,NTwHeIIAAAAJ,"Profesor Asociado, Departamento de Ciencias Geológicas, Universidad Católica del Norte",ucn,@ucn.cl,407,"Andean Deformation, Tectonics, Deformation in volcanic systems"
17255630398072300451,K4H3I5kAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,371,solid state chemistry
17255630398072300451,zQFk5tMAAAAJ,"Docente Investigador, Universidad Católica del Norte",ucn,@ucn.cl,370,molecular and cell biology
17255630398072300451,WxrcS0QAAAAJ,"Research associate, Centro de Biotecnología, Universidad Católica del Norte",ucn,@ucn.cl,359,"Molecular microbiology, Transcriptomics, Metagenomics, Microbial Ecology"
17255630398072300451,FW3geJcAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,349,Quantum Mechanics and Quantum Information
17255630398072300451,3onrw4wAAAAJ,"Universidad Católica del Norte, Chile",ucn,@ucn.cl,353,"nanomedicine, molecular biology"
17255630398072300451,WESTH3YAAAAJ,"Universidad Católica del Norte, Antofagasta-Chile",ucn,@ucn.cl,351,"Artificial Intelligence, Knowledge Management and Intelligent Systems, Data Science, Data mining, Machine Learning"
17255630398072300451,4JOXG_AAAAAJ,Universidad Católica del Norte / CATA / MAS,ucn,@ucn.cl,338,"meteoritos, cráteres de impacto, astrobiología, ciencias planetarias"
17255630398072300451,CrqCdsgAAAAJ,"Associate Professor, Universidad Católica del Norte, Chile",ucn,@ucn.cl,334,"Programming Languages, Software Engineering, Agent-Based Model"
17255630398072300451,UqdR8g8AAAAJ,"Académico, Universidad Católica del Norte",ucn,@ucn.cl,337,"comunicación de ciencias, educación científica, sistemas socio-ecológicos"
17255630398072300451,xkniTqYAAAAJ,Universidad Católica del Norte,ucn,@ucn.cl,331,"Data Mining, Machine Learning"
17255630398072300451,oevxuMAAAAAJ,"Universidad Católica del Norte, Antofagasta, Chile",ucn,@ucn.cl,330,
17255630398072300451,64Vcky0AAAAJ,"Universidad Católica del Norte, Instituto de Investigaciones Arqueológicas y Museo R.P. Gustavo Le",ucn,@ucn.cl,320,"archaeology of andean area, prehispanic iconography, late intermediate period"
17255630398072300451,XGiCUhoAAAAJ,"Universidad Católica del Norte, Millennium Nucleus Ecology and Sustainable Management of Oceanic",ucn,@alumnos.ucn.cl,314,Seabird ecology and conservation
17255630398072300451,jxc4IM0AAAAJ,"Associate Professor, Universidad Católica del Norte",ucn,@ucn.cl,307,"poverty, vulnerability, inequality, business cycles, business surveys"
