id_institucion_gs,id_autor_gs,autor,cargo,id_institucion,email,citaciones,intereses
7732664165981901274,FOKLmaQAAAAJ,Marco Esteban Rivera Abarca,"Full Professor, Department of Electrical Engineering, Universidad de Talca",utalca,utalca.cl,9539,Matrix Converters Power Electronics Power Converters AC AC Converters Predictive Control 
7732664165981901274,EQeBOusAAAAJ,Ivan Palomo,Universidad de Talca,utalca,utalca.cl,5781,
7732664165981901274,iRc-CqIAAAAJ,Julio Caballero,Universidad de Talca,utalca,utalca.cl,5249,molecular modeling bioinformatics nanoscience protein kinases ion channels 
7732664165981901274,b0qmbcEAAAAJ,Leonardo Silva Santos,"Full Professor (Profesor Titular), Instituto de Química de Recursos Naturales, Universidad de …",utalca,utalca.cl,5159,Chemistry 
7732664165981901274,Cef66oUAAAAJ,Humberto Nogueira Alcalá,Universidad de Talca,utalca,utalca.cl,4957,
7732664165981901274,-0YfzpYAAAAJ,Renzo Angles,"Department of Computer Science, Universidad de Talca",utalca,utalca.cl,4664,Graph databases Query Languages RDF SPARQL 
7732664165981901274,mU5qVWEAAAAJ,M. Fernandez Fernandez,Universidad de Talca,utalca,utalca.cl,4185,Automatización Control de Procesos Electrónica Mecatrónica 
7732664165981901274,F49i1WoAAAAJ,Manuel Cárdenas Castro,Universidad de Talca,utalca,utalca.cl,3674,Psicología social 
7732664165981901274,qfNZMq8AAAAJ,Eduardo Fuentes,Universidad de Talca,utalca,utalca.cl,3622,Platelets thrombosis bioactive compounds tomato frailty 
7732664165981901274,Oa_CitgAAAAJ,Rodrigo A. Giacaman,"Cariology Unit. Department of Oral Rehabilitation, Faculty of Dentistry, University of Talca …",utalca,utalca.cl,3334,Caries Diet Oral Biofilm Gerodontology Geriatrics 
7732664165981901274,DF3ZrfkAAAAJ,German Lobos,"Professor of economics, Universidad de Talca",utalca,utalca.cl,3145,economía agraria bienestar subjetivo 
7732664165981901274,pWExNrMAAAAJ,Narciso Cerpa,"Faculty of Engineering, Universidad de Talca",utalca,utalca.cl,2862,Software Engineering Electronic Commerce 
7732664165981901274,5jqmJ0IAAAAJ,Sergei Trofimchuk,Universidad de Talca,utalca,inst-mat.utalca.cl,2861,Differential equations difference equations dynamical systems 
7732664165981901274,dqmgEwIAAAAJ,Emilio Moyano-Díaz,Universidad de Talca,utalca,utalca.cl,2737,Psicologia social ambiental de transito y de las relaciones interpersonales 
7732664165981901274,W7eYRaMAAAAJ,Pablo Figueroa,"Instituto de Ciencias Biológicas, Universidad de Talca",utalca,utalca.cl,2658,Jasmonate signaling salt stress 
7732664165981901274,PUAhekgAAAAJ,Eduardo Castro-Nallar,Universidad de Talca,utalca,utalca.cl,2642,ecology evolution 
7732664165981901274,Xig5V-UAAAAJ,Raul Herrera,Universidad de Talca,utalca,utalca.cl,2595,plant molecular biology 
7732664165981901274,hskD_m0AAAAJ,Cristian Vilos,"Associate Professor, Medical School, Universidad de Talca",utalca,utalca.cl,2411,Nanomedicine Drug Delivery Targeted Therapy 
7732664165981901274,3fWOPJEAAAAJ,César Rivera,"Department of Stomatology, University of Talca, Chile",utalca,utalca.cl,2386,Stomatology Oral Diagnosis Oral Diseases 
7732664165981901274,Hfzzu_0AAAAJ,Christian C. Figueroa,"Professor, Instituto de Ciencias Biológicas, Universidad de Talca",utalca,utalca.cl,2182,Molecular ecology insect pests aphids insecticide resistance parasitoids 
7732664165981901274,2MYmTJ8AAAAJ,Cristian A. Rojas Barahona,Universidad de Talca,utalca,utalca.cl,2179,Psicología Cognitiva del Desarrollo 
7732664165981901274,YwQuZr0AAAAJ,Javier Munoz,Universidad de Talca,utalca,utalca.cl,2168,Multilevel Converters Renewable Energy Systems Microgrids 
