scholar_id,name,affiliation,email_domain,interests,title,num_citations,pub_year
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Segregación residencial en las principales ciudades chilenas: Tendencias de las tres últimas décadas y posibles cursos de acción,1117,2001
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",La segregación social del espacio en las ciudades de América Latina,683,2006
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana","La segregación, los guetos y la integración social urbana: mitos y claves",419,2008
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana","Reforma de los mercados de suelo en Santiago, Chile: efectos sobre los precios de la tierra y la segregación residencial",417,2000
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana","Gated communities and the poor in Santiago, Chile: Functional and symbolic integration in a context of aggressive capitalist colonization of lower‐class areas",207,2007
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Conflictos ambientales y desarrollo sustentable de las regiones urbanas,199,1997
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Entre el Estado y el mercado: resonancias geográficas y sustentabilidad social en Santiago de Chile,153,2000
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",The social spatial segregation in the cities of Latin America,149,2006
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Conflictos ambientales: entre la globalización y la sociedad civil,142,1997
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana","Gentrificación sin expulsión, o la ciudad latinoamericana en una encrucijada histórica",135,2009
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Tendencias de la segregación residencial urbana en Latinoamérica: reflexiones a partir del caso de Santiago de Chile,125,1999
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Los barrios cerrados y la ruptura del patrón tradicional de segregación en las ciudades latinoamericanas: el caso de Santiago de Chile,120,2004
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",¿Es posible la integración residencial en las ciudades chilenas?: Disposición de los grupos medios y altos a la integración con grupos de extracción popular,116,2012
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",La guerra de la basura de Santiago: desde el derecho a la vivienda al derecho a la ciudad,115,2004
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Medição da segregação residencial: meandros teóricos e metodológicos e especificidade latino-americana,113,2006
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Barrios cerrados en Santiago de Chile: entre la exclusión y la integración residencial,106,2004
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Vivir en Campamentos:¿ Camino hacia la vivienda formal o estrategia de localización para enfrentar la vulnerabilidad?,105,2010
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Residential segregation pattern changes in main Chilean cities: scale shifts and increasing malignancy,94,2001
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana","Promotores inmobiliarios, gentrificación y segregación residencial en Santiago de Chile",89,2017
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Segregación residencial en Santiago: Tendencias 1992-2002 y efectos vinculados con su escala geográfica,83,2008
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Medición de la segregación residencial: reflexiones metodológicas desde la ciudad latinoamericana,77,2004
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Espiral histórica de conflictos ambientales: el caso de Chile,75,1994
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana","Los precios del suelo en alza carcomen el subsidio habitacional, contribuyendo al deterioro en la calidad y localización de la vivienda social",73,2006
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Conflictos ambientales en América Latina:¿ distribución de externalidades o definición de derechos de propiedad,71,1997
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Integración social urbana en la nueva política habitacional,68,2009
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana","Residential segregation in Santiago: Scale-related effects and trends, 1992–2002",66,2009
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Conflictos ambientales en Chile: aprendizajes y desafíos,63,2003
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana","Santiago de Chile bajo la nueva economía (1980-2000): Crecimiento, modernización y oportunidades de integración social",62,2008
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",La descentralización: el eslabón perdido de la cadena transformación productiva con equidad y sustentabilidad,58,1992
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",J. Cerda (2001). Segregación residencial en las principales ciudades chilenas: tendencias de las tres últimas décadas y posibles cursos de acción,57,2001
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Chile: conflictos ambientales locales y profundización democrática,56,1997
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana","Urban spatial segregation: Forces, consequences, and policy responses",53,2000
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana","Segregación de la vivienda social: ocho conjuntos en Santiago, Concepción y Talca",52,2013
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Participación ciudadana para enfrentar conflictos ambientales: Desafíos para el Sistema de Evaluación de Impacto Ambiental,50,2000
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Paradoja de la planificación urbana en Chile,49,1995
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",La dimensión ambiental de la pobreza urbana en las teorías latinoamericanas de marginalidad.,48,1981
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Direcciones para el futuro,47,1998
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",La ruptura del patrón de segregación y su significado teórico y práctico,44,2015
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Precios del suelo y edificación de viviendas (4 conclusiones sobre Santiago relevantes para políticas urbanas),43,1990
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Segregação residencial nas principais cidades chilenas: tendências das três últimas décadas e possíveis cursos de ação,41,2004
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",El conflicto ambiental de Puchuncaví bajo democracia,41,1996
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana","Segregación de la vivienda social: reducción de oportunidades, pérdida de cohesión",39,2013
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Barrio y participación: mujeres pobladoras de Santiago,37,1995
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Cultura de cohesión e integración en las ciudades chilenas,36,2012
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Malls en Santiago: luces y claroscuros,36,2006
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Transformação urbana e dialética entre integração e exclusão social: reflexões sobre as cidades latino-americanas e o caso de Santiago do Chile,36,2001
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana","Segregación espacial urbana: fuerzas, consecuencias y respuestas normativas",35,2000
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Relación entre promoción inmobiliaria y segregación residencial: giros insospechados de la ciudad latinoamericana,34,2005
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana","Liberalización de los mercados de suelo y segregación social en las ciudades latinoamericanas: el caso de Santiago, Chile",33,1997
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana","Liberalización de los mercados de suelo y segregación social en las ciudades latinoamericanas: el caso de Santiago, Chile",33,1997
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",¿ Apoyo a lugares o apoyo a personas? Dos proyectos chilenos de vivienda socialmente integrada,30,2018
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Busco casa en arriendo: Promover el alquiler tiene sentido,29,2014
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Economía política de los desastres naturales: prevención y capacitación,28,1988
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana","Socio-spatial differentiation: drivers, risks and opportunities",27,2012
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana","Santiago, sistemas de producción de viviendas, renta de la tierra y segregación urbana",26,1982
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Nuevas formas de pobreza y movilización popular en Santiago de Chile,25,2006
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Suburbanización y segregación urbana en el Chile decimonónico: hipótesis sobre la formación histórica del Gran Valparaíso,23,2007
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Residential segregation in main Chilean cities: tendencies from the past three decades and possible frameworks for action,23,2001
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Para entender la urbanización del litoral:: el balneario en la conformación del Gran Valparaíso (siglos XIX y XX),22,2003
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Participación ciudadana para enfrentar los conflictos ambientales urbanos: Una estrategia para los municipios,22,1999
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Tendencias de la segregación en las principales ciudades chilenas,21,2010
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Tendencias de la segregación en las principales ciudades chilenas: análisis censal 1982-2002,21,2010
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana","Participación y localidad: problemas, conflictos y negociación",21,1998
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Planificación del desarrollo regional: desde los sistemas espaciales a los procesos sociales territoriales,21,1988
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Santiago: empresa inmobiliaria contra terrenos.,21,1980
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Calidad y valor de la vivienda social: un problema de localización y barrio,20,2005
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Local environmental conflicts in Latin America: Changing state-civil society relations in Chile,20,1998
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Políticas de vivienda en ciudades latinoamericanas: Una nueva generación de estrategias y enfoques para 2016. ONU-Hábitat III,19,2015
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Barrios cerrados en Santiago de Chile,19,2004
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Cultura de cohesión e integración social en ciudades chilenas,18,2013
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Metodologías de identificación de zonas en gentrificación. Santiago de Chile y Ciudad de México,17,2019
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana","Microgeografías de la segregación: estigma, xenofobia y adolescencia urbana",17,2013
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Identidades territoriales en Chile: entre la globalización y el regionalismo,17,2011
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",¿ Qué hacer frente a los conflictos ambientales,17,1995
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Latin American cities and their poor,17,1988
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Urban land-market studies in Latin America: issues and methodology,17,1982
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Disyuntivas en la política habitacional chilena,16,2014
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana","La segregación residencial en las ciudades latinoamericanas: causas, posibles políticas y rol de los mercados de suelo",16,2004
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",La segregación de los pobres en las ciudades: un tema crítico para Chile,16,2002
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",El debate sobre la liberalización del mercado de suelo en Chile,16,2000
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",De lo Errazuriz a Til-Til: el problema de la disposición final de los residuos sólidos domiciliarios en Santiago,16,1996
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",El alquiler en una política habitacional dinámica en Chile,15,2014
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana","Segregación residencial en las grandes ciudades de Chile, 1970-1992: Concepción y Valparaíso",15,2001
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Dispersión espacial de vivienda económica como vía de integración social urbana,14,2010
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Segregación residencial y trayectorias laborales de jefes de hogar en conjuntos de vivienda social en Chile,14,2009
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana","J. Cerda,“Segregación residencial en las principales ciudades chilenas: Tendencias de las últimas tres décadas y posibles cursos de acción”",14,2001
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Crítica a la cultura antiurbana,14,1999
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Las chimeneas y los bailes ‘chinos’ de Puchuncaví,14,1995
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Comunidades territoriales pobres y explotación de recursos naturales,14,1994
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana","Control de la segregación socio-espacial: Rebatiendo mitos, construyendo propuestas",13,2013
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Santiago: tendencias y posibilidades de desconcentración de la industria en la macro región central,13,1991
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Transformación urbana y dialéctica entre integración y exclusión social,12,1998
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",Renta de la tierra y heterogeneidad urbana,12,1988
